,FORE-SCE-A1B,FORE-SCE-A2,FORE-SCE-B1,GCAM-26,GCAM-45,GCAM-ref,LUCAS-BAU_High-0001,LUCAS-BAU_High-0002,LUCAS-BAU_High-0003,LUCAS-BAU_High-0004,LUCAS-BAU_High-0005,LUCAS-BAU_High-0006,LUCAS-BAU_High-0007,LUCAS-BAU_High-0008,LUCAS-BAU_High-0009,LUCAS-BAU_High-0010,LUCAS-BAU_Low-0001,LUCAS-BAU_Low-0002,LUCAS-BAU_Low-0003,LUCAS-BAU_Low-0004,LUCAS-BAU_Low-0005,LUCAS-BAU_Low-0006,LUCAS-BAU_Low-0007,LUCAS-BAU_Low-0008,LUCAS-BAU_Low-0009,LUCAS-BAU_Low-0010,LUCAS-BAU_Med-0001,LUCAS-BAU_Med-0002,LUCAS-BAU_Med-0003,LUCAS-BAU_Med-0004,LUCAS-BAU_Med-0005,LUCAS-BAU_Med-0006,LUCAS-BAU_Med-0007,LUCAS-BAU_Med-0008,LUCAS-BAU_Med-0009,LUCAS-BAU_Med-0010
2064-10-01,474.09139089605907,438.8832591026759,433.79777372814004,574.6645518021958,512.9087513899871,488.3915286565335,413.991866147321,419.59817474033724,425.1089857616183,418.09955537862743,416.63582225768914,419.373576625012,420.6555261471045,413.991866147321,414.2415353376517,415.4987318824121,403.8539368800897,407.8083339563541,406.49558021302107,408.48603566612974,406.98012100556724,406.34930278993403,413.0542844790533,403.0779931348968,414.06776082423596,407.8269685581803,411.2116261426742,415.3407237226473,414.27834985261023,409.0707750472879,416.04319146976167,415.3017766350903,416.1572558489582,415.83678988279974,415.3237328463898,413.36819751518914
2065-10-01,475.4164135952695,441.11065915757206,435.2138174260388,577.7775323296289,514.9002041231834,490.3284248667542,415.07486547629105,419.9246975436962,425.8844623320441,418.9723543404667,417.4266586774277,420.4946694124277,421.4712759134307,415.07486547629105,414.71112157596355,416.3004562944514,404.41990825666164,408.41966645026423,406.9162160669381,409.2006388240919,407.4721471656445,406.6445360053655,413.7701379303454,403.5433755695798,414.86286148269164,408.3661030207891,411.8212535522388,416.1083815884034,414.68041719540486,409.84907118620174,416.74808478012227,416.07961441799733,416.7299445176915,416.79300522408886,416.2939331387326,413.819775115753
2066-10-01,476.81103841611474,443.33716741228875,436.69351849955257,580.853608876438,516.9971301274229,492.04689505027517,415.9529295905571,420.4485478706142,426.6013606652703,419.8428206097539,418.02014991841304,421.4889522386553,422.10325327117414,415.9529295905571,415.244108635713,417.15196563834087,404.9934501466136,409.0911875388113,407.43506827624344,409.68626888073567,407.998286895936,406.86130291645986,414.28440250530656,404.0615477143802,415.5605940838947,408.84641580823035,412.44396227247773,416.7649621385032,415.2747473976443,410.55299753514936,417.40232397983453,416.9279909834607,417.11779331763046,417.50640205694555,417.4665935233423,414.29144500651967
2067-10-01,478.53665296648995,445.8072965927983,438.4675977702809,584.0821006323393,519.4086951131655,493.8222264530884,416.9830840513456,421.2385438603131,427.4148593185071,421.01980354870847,418.85274444193874,422.48816168826045,422.7166852793081,416.9830840513456,415.8454978683529,418.3525384707953,405.7847201576468,409.79720159449016,408.18927474663917,410.2563754424144,408.7585219282456,407.20128792921844,414.95703047082134,404.653676465043,416.3861070047889,409.7831973566714,413.29335965420813,417.5266027103222,416.29932233982925,411.4435877149252,418.2263720763234,417.91576608040486,417.6328340495381,418.67345055804105,418.91159505050956,415.15219127693365
2068-10-01,479.8038344011955,447.78165021705473,439.8173933510685,586.5134640945464,521.3818640024726,494.9312753373887,417.55306890427255,421.793681790577,427.7416078111548,421.70057494470586,419.29032694529326,422.97772544777973,422.85330209213527,417.55306890427255,416.0390522913068,419.26863083928373,406.02981249976654,410.09923765070846,408.7534414484072,410.56442009148003,409.2578023002453,407.06166364566036,415.25906093793355,404.9772924820446,416.96520150917223,410.27654759167507,413.5274770028944,417.81377659557546,417.03029795296186,411.87364755810404,418.56441347357287,418.39153214090345,417.6917623321272,419.2606622319681,419.64838116623224,415.46663832270025
2069-10-01,481.3946810229565,450.00730812352384,441.4638511859874,589.207945249819,523.6905579934441,496.14978624880575,418.09652023165864,422.49595636028505,428.3253617031781,422.58704038505476,419.89545397791636,423.4372402465289,423.3514725993652,418.09652023165864,416.4580832201539,420.2690143839627,406.62347486032775,410.58499214252,409.44669081857876,410.9867116291508,409.94063205005057,407.1944400439659,415.99882020140547,405.6055338988092,417.54598966806964,410.97898581145375,413.93079022522033,418.5351045152041,418.01001371600705,412.30289761900474,419.19736916674873,419.02406071418557,418.22119696306197,419.9229119668268,420.70417282215806,416.1387245472277
2070-10-01,483.00536890620896,452.26374290874685,443.1551972710402,591.7399303350481,526.0482966812616,497.1090640055345,418.6303180722558,423.33274127209654,428.98566580166846,423.52954799579356,420.4758815634217,423.745769860435,423.89133330160274,418.6303180722558,417.01117003961156,421.16985166178745,407.2252423131821,411.0313485588812,410.19226271526367,411.4456173236954,410.6216453519768,407.5174353734484,416.56554956300363,406.4187627070977,418.056463978377,411.7249427271845,414.5134598506452,419.40954507059394,419.1583258900093,412.52542114202225,419.60971319074014,419.45741764490776,418.7010417180918,420.5820552362895,421.807498033133,416.79470380215105
2071-10-01,484.90260341335045,454.79923548232665,445.14028162576597,594.4060904453536,528.6886023455678,498.27465187219525,419.57091913920766,424.2014012815192,429.84216461231125,424.6086839994181,421.2151035280761,424.33447469544745,424.83956994709285,419.57091913920766,417.73492697631866,422.53401841006564,408.20207221564704,411.772225787769,411.2094933621761,412.3086537728045,411.70941101832176,408.15659048068164,417.5815816831415,407.3642489509747,418.72622527612646,412.4600376766778,415.45315607028317,420.7811587412407,420.353802420855,413.2321196248437,420.40390563316305,420.24210352282734,419.4104835339373,421.4912376417042,423.09020783086896,417.5811562287707
2072-10-01,486.28278739017435,456.8613774124482,446.6958565364047,596.3772894795104,530.6659207247361,498.88290180895035,420.1030614513946,424.7791039663769,430.20994785041165,425.2022995881325,421.44777369080765,424.4237364967268,425.28898810762905,420.1030614513946,418.003199004009,423.2475784585896,408.9336684776955,412.0152515949726,411.7584858788131,412.6880084220114,412.35000633035935,408.36757485239053,418.17126055838827,407.85972804428854,419.0571187567927,412.50426852949687,415.8708835299923,421.6560752362062,420.8362293713083,413.49997637966624,420.7736255549227,420.64239134853995,419.72022269097533,421.74612610002566,423.6570396349184,417.9066069539407
2073-10-01,487.94736428929593,459.20276335846637,448.5379948018135,598.6171953966763,532.8500559667608,499.6454711892473,421.0443586627522,425.3209697215023,430.87556073003043,426.1201040170008,421.86618210429276,424.97353469671606,426.1740095567949,421.0443586627522,418.4304609881703,424.028380786292,409.824413774818,412.5075181373112,412.38592449351984,413.2588241122915,413.15245443560497,408.86040262619537,418.97968970023896,408.4216271823819,419.60961429700154,412.852826033959,416.66840193150347,422.589799557523,421.43069979653353,414.0522332352286,421.3358010647121,421.2602596595849,420.1936572523685,422.2669298873514,424.53407618292175,418.51503041506055
2074-10-01,489.63911653231816,461.5658243487742,450.4262864715565,600.7793409672788,534.9843325333555,500.28662931952624,422.0103610931181,425.94518134015914,431.3364935464557,427.11054615941384,422.34922771210375,425.6250894580814,426.8742500444014,422.0103610931181,418.8762524383127,424.8172011186463,410.6563761023913,413.05608030393523,413.1637064248986,413.9314028148841,413.79081686228557,409.553177513019,419.483150314834,409.0808748551572,420.15019920173,413.2875225525516,417.4286597244096,423.4642935877802,422.16031394395884,414.808800752995,421.7725513577384,421.78931130861184,420.6185841673171,422.7677637825042,425.3607042651441,418.92957369907754
2075-10-01,491.5893788349787,464.2674922592306,452.4804171766996,603.2489514324579,537.3495295266222,501.1310647952747,423.0765143133082,426.94486705584023,431.9623406402731,428.4292469879855,422.86559314821824,426.55085590379906,427.7160485551425,423.0765143133082,419.3710001526435,425.87454389315843,411.51976730463167,413.7267756777402,414.0980003490157,415.0115962711644,414.52237928412626,410.31354581972107,420.2231302445151,409.9595931418138,421.16041805425857,414.06527156555074,418.1800658502937,424.34455856713186,423.0043177089336,415.79752238183664,422.4632910583132,422.74278665861993,421.5531766409566,423.2731427562853,426.38834775033513,419.81496267022874
2076-10-01,492.9924708074915,466.5397659292752,453.95534088415627,605.0031604762091,538.9371165380319,501.34086409914454,423.515977686932,427.63364898047274,432.324435767302,429.147905980816,423.1857490508398,427.02852599514944,427.95191336947755,423.515977686932,419.37706650951003,426.1921513712644,411.966561790735,413.73103134233963,414.4229398144542,415.6126774174073,414.8077312486692,410.710071913732,420.3370247901371,410.5667393193883,421.68587776329935,414.5604277353142,418.3777192870657,424.50378367814085,423.3280619930616,416.1353432226406,422.5536737621146,423.2915297044773,422.18990163208025,423.373720501358,426.96327353264917,420.47723233973676
2077-10-01,494.65224475776984,469.14427801777066,455.58618133493883,606.9786620810846,540.7967945954845,501.69875140634485,424.3339207716318,428.3620949991265,433.07100144771437,429.8564060436661,423.9383539960462,427.7294609769871,428.6238062356747,424.3339207716318,419.67189942736223,426.78979803385556,412.4340297452492,414.04888476623256,415.15892001753036,416.4521039876715,415.3819640678611,411.36368129833846,420.6627164412703,411.5831816214098,422.42113597078395,415.26453691738004,418.97797603247375,424.9304995396081,423.9205562248512,416.68167947668616,422.8385090866497,424.2400003571038,423.15244330483284,423.8801848756513,427.8775126308301,421.33242618687547
2078-10-01,496.29986386684743,471.82946373713,457.1383991291547,608.8970507801022,542.601701211398,502.00163521373145,424.92020716547376,429.15950084877375,433.74423254369003,430.52764159339705,424.7168358540236,428.24860636437535,429.27552889114776,424.92020716547376,419.99513802505135,427.3424373620413,413.09259124210604,414.4865920047444,415.92136145240545,417.1313770646249,416.02147493098107,411.99894184318293,420.9771926302001,412.5798046096946,423.15385794169725,415.92946362108034,419.5363828373177,425.3122014459721,424.6534129863829,417.423007506032,423.33321000866925,425.1514244703566,424.1380682953753,424.6297982839863,428.80186560894447,422.3834275132452
2079-10-01,498.2113792295837,474.8623829833459,458.85939759448894,611.0726820114168,544.7000924370492,502.459746767213,425.6913257334962,430.2382939248986,434.63702195837595,431.3674109502357,425.77390175499687,429.1365493458928,430.2172592914885,425.6913257334962,420.5697637718487,428.066728464653,414.0407854886192,415.26344832907273,416.8635974294214,418.19106725442805,416.91821511817597,412.8447747616374,421.62363073253175,413.8058302911979,424.2033334518486,416.7952606179582,420.5746997014112,425.7799123914933,425.5009368292147,418.2194490458011,424.17476215968435,426.2971951647158,425.13839054127527,425.6205810702583,429.854464610406,423.6966371801124
2080-10-01,499.56034470949527,477.36503349190116,460.0557316814522,612.470464122726,546.0988300108619,502.2699146559501,425.98095749667556,430.69086389063494,435.06616185105014,431.5329763680317,426.6378952956328,429.5135904172257,430.9176484571329,425.98095749667556,420.88555601366096,428.32050574801815,414.5744240106216,415.6283918859025,417.27014913855675,418.7213300367639,417.47896555844375,413.2773569018767,421.8436436766821,414.52634140693453,424.60346839315923,417.1101357310272,421.42908935212233,425.81200130904256,425.79039586171183,418.64915404840997,424.5840570134782,426.8408286871031,425.4902774158687,426.3578491992971,430.2170350956359,424.3693077352953
2081-10-01,501.159788370135,480.11466887621265,461.4786141897151,614.086941299255,547.671184592314,502.21403867768083,426.4985028820769,431.2695060946129,435.60512757074383,431.91378397089795,427.44939847843625,430.0919693211419,431.73111459197605,426.4985028820769,421.62371357753125,428.81446396354505,415.3491767180796,416.48387042304995,418.1298026198807,419.32646708531456,418.2986807832752,413.96626479185596,422.22882654227607,415.4668246119762,425.47617534427417,417.76125250776374,422.62173694457636,426.0926486177668,426.3211532741301,419.52082477542643,425.1558675060546,427.44566305092775,425.92044198188387,427.3848401404127,430.63578676684165,425.060945559699
2082-10-01,502.74703950317905,482.85773327418303,462.88282148820065,615.6482927055029,549.0429055007639,502.0001693491029,427.02971899002495,431.84800960345837,436.0456810302968,432.4055631280159,428.1322981699729,430.75341676322716,432.4159229118776,427.02971899002495,422.2941213702661,429.2110368061479,416.17822508977963,417.50003295814565,418.9978014059977,420.0427525795834,419.25432504693197,414.64826678466505,422.6447941251439,416.1659285464472,426.2082243806649,418.39601802812086,423.6337815753542,426.37298967677395,426.82003898649225,420.3202071580321,425.8278017940538,427.8706391967068,426.38691802004695,428.25826008976054,431.05867179066064,425.7622122554765
2083-10-01,504.59878898019326,485.8601687625214,464.5235217789021,617.4899610990794,550.5842978838515,501.8901146703491,427.8065157713269,432.59881019571014,436.70952412039895,433.13127355104854,429.0535467263404,431.6578914747902,433.2218796767764,427.8065157713269,423.2599150130758,430.0924864690389,417.19409390495105,418.71372990488845,420.17853269247246,420.90680148432284,420.24838236014375,415.58428560638583,423.3003267822525,417.31217597477297,427.14341110182113,419.26690408407086,424.7073014458464,427.05914113883983,427.50706371744525,421.12854974943195,426.57679757011135,428.5802141767161,427.10343497409957,429.06746233657185,431.7354175432882,426.69120108112674
2084-10-01,505.88696456167963,488.32028913928036,465.6373955780356,618.5326490221968,551.3316610537056,501.10983839272296,428.32434454399197,432.78194929675163,436.9646328314558,433.20898386935914,429.4708807040449,432.1182860403381,433.5628310602709,428.32434454399197,423.7264136997463,430.55944055926176,417.88048239916316,419.4775583585276,420.6915167719079,421.14713777893905,420.9191954405154,416.0306434915328,423.435040206996,417.84622106250697,427.7396327865155,419.64252987019006,425.07525306547916,427.2783413487226,427.768585368554,421.6360371710769,426.7889661546786,428.8997283576729,427.4597315799785,429.39998729439947,431.9589234262479,427.1916480749742
2085-10-01,507.4339784802149,491.0697308640739,466.901270799178,619.796044628888,552.2332320742532,500.49640913120237,429.1581830754866,433.3261093783335,437.50467959227973,433.5814461674323,429.9811198946969,432.9261856961201,434.1299306716657,429.1581830754866,424.341425943584,431.06334594894486,418.79399356010055,420.5056227015066,421.44273306817513,421.6061325982628,421.7892632795997,416.6329241333533,423.9372851596039,418.38279314527597,428.52234255425236,420.1469632180886,425.42475800878356,427.7627693242981,428.4087114472921,422.4739645776757,427.1767585938049,429.4696701158333,428.0105892613894,429.9168200210909,432.4220293594302,427.89684339101484
2086-10-01,508.9657824852087,493.85790734277197,468.0660610886306,621.0196632622566,553.1621957063908,499.71295373245846,429.95924830368347,433.8447717942998,438.02683332292634,434.1974314840965,430.7146169965464,433.7880440395987,434.9841755521088,429.95924830368347,425.00636911414824,431.5716683626808,419.5672987113841,421.532456443488,422.14313499895286,422.2856635429104,422.41642127857324,417.08815703819107,424.48643198477896,418.7018119817568,429.28491148000205,420.4805360461175,425.7865333121531,428.38163413525416,429.0862653496968,423.0546773624743,427.5969021394183,430.01168814700975,428.7972128801406,430.38977483653014,433.0387859025162,428.61003651009077
2087-10-01,510.76511370177116,496.9495244715828,469.38875410733027,622.4939315733603,554.4759670685655,499.02335161705116,430.8768766382667,434.8221296056795,438.62400231856054,435.0837247909516,431.712391029086,434.80998681881147,436.1447280016506,430.8768766382667,425.8652701409495,432.5853808730634,420.5585740282776,422.6854081974533,422.99099942425056,423.2138299309128,423.3339750413551,417.83261994495916,425.47292542809856,419.31879680938926,430.2659826587342,421.26344989041326,426.6557614383818,429.22480260024184,430.2055691515255,423.93021108647565,428.1066437024184,430.77164821501583,429.6638513330687,431.29339976675385,433.98082831748815,429.4293256163887
2088-10-01,511.9899966908658,499.53007840311784,470.0969542246306,623.1942707945349,555.2008546360616,497.6774216931275,431.393622641025,435.31747693757114,438.85422692758476,435.61192989852543,432.2259380157428,435.5437431920268,436.7379925817535,431.393622641025,426.1314737840213,432.9560362345516,421.0015807435931,423.2676076347284,423.3580885002011,423.9136849311179,423.75500209549625,418.10661955954475,425.82588344509986,419.3073094957964,430.6310505814319,421.42452250588576,427.0812028775987,429.3990551350209,430.932647227025,424.54235484261187,428.14383831380474,431.1909052787173,430.08358024625704,431.7010381610074,434.41442639463094,429.5434389454951
2089-10-01,513.4683502669665,502.4057694387807,470.96017329775987,624.1260543069683,556.2422677753955,496.4645720826437,432.1281041897202,436.0980017052472,439.2718546080049,436.4163545367295,432.9423577913456,436.3561036703245,437.54181422716636,432.1281041897202,426.69623306359733,433.57368826946595,421.5532176302157,423.9750517811479,424.1549429645482,424.84781854737287,424.1862427795587,418.48165272553194,426.4345893893292,419.49942228608904,431.22850320664685,421.81602661009873,427.72120061665476,429.7678926858872,431.997451350376,425.3663219135721,428.37310391416014,431.6534201024122,430.85221016627077,432.43975390063696,435.0464022245211,430.0547342223393
2090-10-01,514.8967390794068,505.2642482043449,471.8358842208155,625.0571856328514,557.3792483515157,495.15789485892554,433.01102229409906,436.6874736733368,439.5969660143858,437.33579003393635,433.5325992882423,437.0105871568122,438.21231776537826,433.01102229409906,427.13921054738057,434.43204324519866,422.1201709072113,424.5780882010953,424.97254330081176,425.66906519055175,424.55270978106216,418.95491446973426,426.83838184832456,419.72433537175567,431.87747012394976,422.45118224234614,428.4458336226159,430.09997959164656,432.9217204663174,426.0489206179976,428.66633666026394,432.249615643838,431.6084347658395,433.2171075237916,435.7072833422956,430.5848000264717
2091-10-01,516.5589080400434,508.37166201041964,472.9859624447645,626.2141004073006,558.9725651303622,493.9390092290485,434.1447479828099,437.5354572879398,440.1388937645447,438.33168417059125,434.25047694709866,437.99449749869365,438.8655617390879,434.1447479828099,427.59785992580447,435.48695403808523,422.92690785170606,425.287658316159,425.870250562439,426.57761402517855,425.3736567808037,419.6605347727203,427.4935765665955,420.27291520706194,432.58974290137184,423.20499557072526,429.2700372262053,430.57498609554625,434.1978140083461,426.95025355749675,429.4053310826713,433.1250423506649,432.53993489544774,434.19928762872195,436.46708923757285,431.571909209112
2092-10-01,517.607844338346,510.9089003078886,473.6297561651433,626.6712317205818,560.119954507219,492.038186666559,434.7506454446735,437.74034069004335,440.2753570009013,438.81078655400034,434.39954257744887,438.55775095855887,439.09072593873225,434.7506454446735,427.69214179090295,435.82379276451957,423.46016484709844,425.59668991616854,426.152845514438,426.8447920605653,425.5256373753638,419.8512469689116,427.4534164788185,420.2911135130372,433.02713366447887,423.3912515665643,429.51013707702657,430.5942669137629,434.88569182470854,427.39329479718197,429.72170458268874,433.6732260821982,432.969646572241,434.4994004691804,436.57117073177335,432.18091462980783
2093-10-01,518.8883290331797,513.7018491336881,474.54377527920326,627.3945538484747,561.7268485427683,490.1714010337657,435.6067429321917,438.4247369988232,440.657380435516,439.4059528315485,434.84525542802413,439.3353045607417,439.68039126515214,435.6067429321917,428.1020607720951,436.3924363566115,424.36735935297685,426.1278313290638,426.46344316274246,427.4018085188551,425.945006469087,420.3229056554204,427.6798876353854,420.6866574312854,433.72976558211076,423.8213867638427,429.9912567408013,431.0515853384319,435.51814349603836,427.8873295751382,430.25162201528417,434.3237790810464,433.59819933156723,435.2649218866601,436.91894580555555,433.01750771114223
2094-10-01,520.1218800272517,516.4844218920867,475.46953543462786,628.0905876955001,563.489358650021,488.1253348312347,436.4371524514707,439.3052458482208,441.24941478344545,440.02221808489986,435.48265615589764,439.9673279238473,440.2366702795554,436.4371524514707,428.6148713399456,437.0786905350725,425.17937742236137,426.77578137507743,426.7484716758464,428.1237339989075,426.41609017344933,420.8043731604759,427.9570344623092,421.29938604364014,434.41783298298253,424.28942494718166,430.7105263024363,431.6558961578397,435.9767605960601,428.2898858310068,430.8627954426837,434.9984935528693,434.0561076773932,435.96020160418055,437.32040743937523,433.61341635566004
2095-10-01,521.6499807039274,519.6412381780294,476.58799299910606,629.0072798836155,565.6818964680705,486.1414826756044,437.4214074966035,440.47240265388734,442.12864651998933,440.76083730745177,436.4272630064512,440.90748134046305,441.1826579416489,437.4214074966035,429.60381290758005,437.7747942748364,426.39848687356897,427.75265855030193,427.4135421805465,429.0545579815477,427.33312343821916,421.60546382778,428.6856437636046,422.17893124313633,435.37553409119784,424.95575207150114,431.6502509350306,432.4959276454789,436.7854928854114,428.99092644309087,431.67185801021117,435.6905507188352,434.78786382127237,436.8180715364709,438.0151948020821,434.46745934970005
2096-10-01,522.6183062775484,522.3196676305686,477.11343199565283,629.1629636369313,566.8931223916954,484.10633829041916,438.0748351359604,441.01628869345893,442.5735511040472,441.03564064266766,436.90980665792506,441.31310066046046,441.8497249125614,438.0748351359604,430.2036209496658,438.0090117883794,427.1531958574915,428.2397483403671,427.7973346535414,429.4680626931766,427.59858525709285,422.01762120994965,428.9088083748205,422.5558608011737,435.8395337134808,425.34677182527065,432.0837595776378,432.8315836655138,437.18872153489144,429.4016613398343,432.016785740201,435.91087225866687,434.9150895050798,437.34098843056654,438.2636308803405,434.69641313076625
2097-10-01,523.8802163381131,525.365024139028,477.82743145259076,629.5090416140214,568.0198159281568,482.7813750826678,438.91528774463416,441.7759389100138,443.2936906932879,441.5684504714278,437.6220414734236,441.98754164653263,442.82423816516723,438.91528774463416,430.9492227243718,438.5585967679446,428.0731236630019,428.80188412596897,428.56825771168116,430.1366986853027,428.06728822640326,422.69619351149703,429.5831760239318,423.252831343075,436.3921654023999,425.9222783648773,432.74101442035214,433.37143876562243,437.9375643958505,430.1763536122039,432.74146780723106,436.44967806304265,435.497484286662,438.1448022669512,438.79954717449675,435.03151720738106
2098-10-01,525.1500128070161,528.492177172374,478.4694727573042,629.7438929973966,568.7725306090304,481.93648062088533,439.65960221800685,442.32390979738904,443.950443211771,442.24584462827613,438.35981435777103,442.5522963425486,443.7873064380432,439.65960221800685,431.6805565556303,439.198693138423,428.9177257516297,429.3919039143675,429.35975891739116,430.64382139463106,428.68056856358106,423.28593777700706,430.4406215873945,423.99391899015944,437.099841952291,426.4609853680694,433.3570379333502,433.9508484612696,438.88301244525394,430.93647559592284,433.4155324320933,437.1210176765634,436.05447528072926,438.7033820587474,439.3481563650519,435.6433369167503
