,FORE-SCE-A1B,FORE-SCE-A2,FORE-SCE-B1,GCAM-26,GCAM-45,GCAM-ref,LUCAS-BAU_High-0001,LUCAS-BAU_High-0002,LUCAS-BAU_High-0003,LUCAS-BAU_High-0004,LUCAS-BAU_High-0005,LUCAS-BAU_High-0006,LUCAS-BAU_High-0007,LUCAS-BAU_High-0008,LUCAS-BAU_High-0009,LUCAS-BAU_High-0010,LUCAS-BAU_Low-0001,LUCAS-BAU_Low-0002,LUCAS-BAU_Low-0003,LUCAS-BAU_Low-0004,LUCAS-BAU_Low-0005,LUCAS-BAU_Low-0006,LUCAS-BAU_Low-0007,LUCAS-BAU_Low-0008,LUCAS-BAU_Low-0009,LUCAS-BAU_Low-0010,LUCAS-BAU_Med-0001,LUCAS-BAU_Med-0002,LUCAS-BAU_Med-0003,LUCAS-BAU_Med-0004,LUCAS-BAU_Med-0005,LUCAS-BAU_Med-0006,LUCAS-BAU_Med-0007,LUCAS-BAU_Med-0008,LUCAS-BAU_Med-0009,LUCAS-BAU_Med-0010
2045-10-01,436.2804599649483,403.10724029911023,399.2673666360932,494.4064578939513,468.6286519975424,446.6798786384964,398.599307823362,401.33733607851457,407.0143381867964,400.8852145144832,398.5288619794044,403.0363150145817,402.730631455211,398.599307823362,399.5406142692793,400.52485859176517,393.0389536524429,396.5804472664426,394.2891321425741,393.0912479532027,393.06668089167135,393.2811909780163,396.60186660751407,391.73178340687593,397.7960093163336,395.1921144276772,398.3180015931116,399.5912916395765,396.7016560267649,394.4390368509184,398.3038960444298,400.5863438534533,400.3282258105682,400.9331084471173,398.7811254403163,399.76614580393885
2046-10-01,438.7400013716436,404.0285353607734,400.8391129776001,497.27512237888476,471.0621658655435,448.5298986102433,399.24799268195915,402.3169106848858,407.908112028794,401.7914882340723,399.2697941249695,403.72222126688115,403.46895046225256,399.24799268195915,400.38101060202104,401.4075709452253,393.6290224170296,396.9832992468165,395.0030855384562,393.6324176013628,393.8157332383017,394.0049015000733,397.22441668564613,392.1529956010312,398.84046599797136,395.9890311096082,398.98454688768123,400.30170491435155,397.5924993611446,395.0687449220242,399.2706917702105,401.44205691609096,401.1438997783918,401.7175239782457,399.5559634529199,400.7837255079032
2047-10-01,441.22959391903885,405.18422459991433,402.43270824777795,500.6219826290341,473.69144891538417,450.5665397891204,400.005153435185,403.29625775273087,408.9262039726881,402.72828720562285,400.0588116741234,404.5309362647462,404.23721234425244,400.005153435185,401.4215118052683,402.3793891456708,394.3592604339554,397.47871442841995,395.7199286517599,394.26960062245814,394.6776170697228,394.86132683748076,397.97275391249,392.6735663481634,399.99777992349584,396.8704098545231,399.6587171381388,401.1139986033653,398.6495764547482,395.85960483070596,400.28384386607496,402.39136818037866,402.11507066109,402.6072694058079,400.41344528976083,401.8301627391026
2048-10-01,443.50451952050724,406.34840233088016,403.8244750356518,504.24030903178664,476.12625758026434,452.41833796263137,400.64501791147603,404.26911642503273,409.8187849856182,403.452689251085,400.8123251827923,405.1829042255637,404.9147201564143,400.64501791147603,402.3789972171001,403.21668614299875,394.9435661356825,397.8919098062538,396.3919459531247,394.90013814817496,395.4162093078729,395.56040742974767,398.6737934674019,393.1014859034332,400.92408507379577,397.64701007621153,400.23249508143425,401.7807363225772,399.51168137678224,396.5925433323921,401.23267950589207,403.1341447844676,402.94125345893974,403.4544559432683,401.07616288726956,402.7307072632482
2049-10-01,445.57029260475235,407.52671279501794,405.018675609153,508.0649032012698,478.44536503724095,454.107269668618,401.2394699387422,405.0326145572413,410.49088385737616,404.0725337004511,401.4726380600443,405.79301079203293,405.50822562480727,401.2394699387422,403.23293688639416,403.91830838257727,395.48898913549993,398.23531106516447,396.92481482260354,395.29085609346674,396.0499959090971,396.169051974969,399.3503670446766,393.4291753777079,401.738650398202,398.18271739421357,400.68954839982587,402.4239521286941,400.27072978538797,397.2901150685431,402.004411629591,403.85754336305376,403.6734479467374,404.1944832454729,401.6869825761534,403.4963192533632
2050-10-01,447.66364488401206,408.8838468947623,406.37177095281714,512.2912338016731,480.87778685403066,455.9447468128818,401.99192354158566,405.825136453874,411.31538593165334,404.7821748999968,402.235326073475,406.5688941958552,406.2142107561523,401.99192354158566,404.10513056366204,404.7626512454188,396.05596770695666,398.7178473885234,397.63115925412956,395.8792740973828,396.78451030663945,396.9689637587627,400.05314224100107,393.89460882571683,402.5355559607559,398.7755396051904,401.34970896498146,403.2212409277981,401.07835850184154,398.0216122103492,402.98348085602424,404.6060133429131,404.5207381235837,405.00992676208193,402.48530080889657,404.31162908280356
2051-10-01,449.7895153969259,410.4248605585799,407.88958522005726,516.8284116722098,483.3287020532245,457.9891210515898,402.84743787817445,406.7600014288802,412.2251716068264,405.62988051737943,403.18075121717067,407.4450505384706,406.9964379273378,402.84743787817445,404.99539322865303,405.7697594743251,396.73880358840717,399.41095148239816,398.34429290436236,396.6485542615527,397.60995545502846,397.9472414325106,400.9388807473271,394.50034921681396,403.42646969801353,399.3566158467681,402.1895064959476,404.0365106553901,401.96883049483495,398.85050769671716,404.0558315847572,405.46793852823185,405.36968395278944,405.85075994181796,403.4482763971184,405.1916914385687
2052-10-01,451.6937423104272,411.91984352009587,409.3444105790881,521.2964001843427,485.604944998458,459.90531038679535,403.5407630468486,407.637856396998,412.98367033123503,406.48974093795243,404.0174195877233,408.2502817983661,407.6984069263746,403.5407630468486,405.79943929874787,406.6380760539402,397.38722616551155,400.01185323656466,398.94276163693996,397.32917134017515,398.2084630629859,398.8127473561155,401.69130048275446,395.0116154644443,404.1998545523139,399.8052990140293,402.7842363167204,404.7389263817721,402.82445621518906,399.57920275546803,404.90556819434977,406.2146383202166,406.0906077552055,406.61060920371284,404.2660734020612,405.86282266986774
2053-10-01,453.38032401646933,413.3682458897242,410.7377401046532,525.6919061259373,487.707556712464,461.7937536385264,404.1533728277923,408.38543485279695,413.61037904899956,407.18253468155615,404.7153227917762,408.9821022637087,408.256053841143,404.1533728277923,406.4402659184815,407.37121960238375,397.85695523764775,400.5208023766776,399.46845021562285,397.85088054642256,398.7418152152712,399.55555077437975,402.3516150904109,395.4273446175404,404.8276350871138,400.12108623787816,403.22041412797773,405.2840499141925,403.618264375517,400.19394049382333,405.6509963179409,406.741389038135,406.6749022466284,407.3186446282185,404.9156928490215,406.31223626335486
2054-10-01,455.0918509036186,414.9956816324169,412.2941017558007,530.3404555715645,489.8850457473677,463.80680637789135,404.9540897054239,409.27686394917714,414.4384491701479,407.8965206716432,405.5872041927943,409.8345179641615,408.9892154094192,404.9540897054239,407.1945335925432,408.08917368227907,398.43837711616504,401.16581767103617,400.1044005013769,398.495429336223,399.3411509197477,400.3076230929301,403.1579633808713,395.935812601749,405.5740772660466,400.41926549410334,403.78462388963004,406.0508374128201,404.43591462165693,400.80850159651726,406.45365883194097,407.38005279144966,407.2843722872973,408.1477584429706,405.8090218310502,406.9578789112776
2055-10-01,456.890337979577,416.7805880337452,414.0168266441345,535.2211018450132,492.150522956036,466.0037232769817,405.8938149770656,410.276136015887,415.44518008090097,408.7151431557551,406.57715739492505,410.7555265449975,409.8971777816049,405.8938149770656,408.04117604421475,408.8390387368987,399.10354213010635,401.7769594297797,400.8365832672603,399.3164914602963,400.01315146263096,401.16879012927484,404.13775640027484,396.55980723406753,406.44079443365405,400.87495044075104,404.4381847122198,406.8524673784066,405.3437997781804,401.6027954849148,407.3020385442706,408.2365238307416,408.0047628281958,409.00480185519825,406.7075350860187,407.6183665733257
2056-10-01,458.5204809883232,418.4923556556825,415.6744774429586,539.6434586996912,494.2405500675147,468.0559493188806,406.69467725540824,411.17066538136925,416.4267605889674,409.3652860957385,407.41432299686437,411.5409818652155,410.67909688523,406.69467725540824,408.72072922761686,409.3666048031789,399.56920203993496,402.34743619125686,401.35994926466435,400.1424639236673,400.6496586509333,401.78666039257683,404.9609015710103,397.1604726802484,407.0989490122337,401.19095949100085,405.07952976329386,407.5261405332866,406.22942990714716,402.3545048534123,407.9467415623793,408.9353776216659,408.5656890632241,409.6479768501893,407.49104655236397,408.10078728911407
2057-10-01,459.98968955699104,420.1319091738058,417.2712789190132,543.6471749759742,496.0509022303105,469.94566285400333,407.375075337763,411.938640759238,417.27011290889794,409.9795255701853,408.1486789681063,412.27259344858675,411.3568136688952,407.375075337763,409.18124573981527,409.8068883456931,399.88821459919416,402.8874528312775,401.8711606418948,400.888554684003,401.19808430560414,402.25542095544745,405.68542448618393,397.67345262773586,407.5314715013107,401.5269677644872,405.6098690192248,408.20172671847007,406.8909393084533,403.0409574211897,408.54420740294444,409.50826232724006,409.0221562398609,410.2752812428624,408.2332302351687,408.47909572108495
2058-10-01,461.53981949595783,421.9265533782744,419.0316937992566,547.5235188498609,497.9377977297211,471.95976691682046,408.15506662997564,412.8317237568763,418.2197297910645,410.700207632248,408.8934547683119,413.2201967897913,412.1537592951593,408.15506662997564,409.7566118866745,410.36720674972787,400.399579393366,403.5259409663369,402.4231047119228,401.6780609376335,401.73342773963253,402.8424891009233,406.52599754063056,398.2746953478431,408.1762874108063,401.9671451174722,406.22495629763847,408.9702210839387,407.74119258712255,403.74586142652385,409.28717855369416,410.27232914344404,409.61265832063555,410.8932897768931,409.1457796124183,408.9949424730772
2059-10-01,463.17761813849785,423.8794662772513,420.9620884838565,551.2906629653359,499.89547567756364,474.1463386530947,408.95029966471577,413.94625985998243,419.28525920407765,411.6188152996706,409.84243516258374,414.1609089609835,413.1255969774791,408.95029966471577,410.4460167313058,411.1510754767907,400.9329506021918,404.25531708723224,403.16239613041864,402.58840528599035,402.39329815008756,403.5038856929326,407.46150248224666,398.96420699733073,408.914527793863,402.5482531370045,406.9498759463305,409.8379288621292,408.74281475926165,404.4656326570642,410.130962504523,411.08765410793455,410.31189347492,411.51045094136026,410.045836014625,409.60328362964367
2060-10-01,464.6821945933299,425.7592549219891,422.75801660362674,554.6334636051953,501.6010076513544,476.1532358450483,409.5860202631819,414.94311907137234,420.0992453183464,412.4367488777272,410.7405968296588,414.83286141346144,414.0975358820606,409.5860202631819,411.02203637499787,411.8030685623078,401.3639694079946,404.81653327487527,403.68464212643187,403.3676104976511,403.0382930730681,403.9863407854215,408.27627790253536,399.5448566308572,409.5489517541142,403.146353741804,407.51145941294425,410.524583847454,409.6340444707789,405.114759829208,410.86129652552137,411.75122942534136,410.99914440793435,412.0256157614711,410.7661446863036,410.1399153835743
2061-10-01,466.0526156530108,427.5717053361691,424.4214556908335,557.7210508533882,503.2362340720447,477.99278940464603,410.21734626634304,415.73142245372975,420.81904316283646,413.22568469858663,411.5505702796371,415.3440113665686,414.96022517265567,410.21734626634304,411.46785846732064,412.2309547520043,401.6853406091276,405.1422353268063,404.0807020870344,404.01996859756724,403.5552669073654,404.2883721392467,408.96366652746156,400.02569838485044,410.14747816885347,403.7507141341233,407.8907651889827,411.12299175867764,410.3951036109103,405.66539038486917,411.53934474499647,412.25141538509405,411.67084369255315,412.5271081107245,411.31048301232767,410.5766419309224
2062-10-01,467.54176613651407,429.54574241374667,426.18296865819366,560.9161320978444,505.0134788108177,479.97704529159745,410.9852224453677,416.50268893935174,421.66536892469213,414.0665559390799,412.46426240631644,416.0413964660139,416.01138446208626,410.9852224453677,411.96930613511887,412.79263651051735,402.03303105681005,405.66433295128246,404.59094382410876,404.80053512656843,404.1771764754182,404.7136553835503,409.6859195622975,400.594070358568,410.8319124193249,404.40210583958327,408.4231856697793,411.8685232521293,411.1867025992351,406.3310391690417,412.3595809678224,412.77626119335434,412.4744450724405,413.09889543085836,412.0423886851451,411.1315737181885
2063-10-01,469.15423669541485,431.68913103565484,428.04928373567344,564.2064155947407,506.92033210971977,481.9855021507189,411.7497891365864,417.3761973081545,422.63483266869827,414.97200580409407,413.4739423247358,416.8398178339747,417.1581662860758,411.7497891365864,412.60018470258757,413.4508553517254,402.55337026764954,406.30159787554993,405.1673504093372,405.7141440482609,404.82973420553753,405.21683566030947,410.55341084552776,401.22101401390125,411.65318806381157,405.21660542978486,409.1867798874529,412.82179428698237,411.9993324148246,407.07768700401266,413.23866028692476,413.4701453042727,413.3814890861587,413.75900706470793,412.9547941620961,411.814870199288
2064-10-01,470.62937872994036,433.75369534613253,429.78036840967235,567.299471535906,508.693446884444,483.8879448490417,412.43732382592134,418.06674882882197,423.465862411559,415.8516692413012,414.27700275965447,417.62516552541183,418.10273700812985,412.43732382592134,413.08235951886627,414.0796588487636,402.93241303012786,406.80938333371193,405.6208621873692,406.5278282417303,405.47400365281607,405.602055194384,411.2564152198556,401.7351341218395,412.35030264833205,405.9125223470356,409.8393124749662,413.56838110269956,412.7113652990379,407.79699968506463,414.0039745953939,414.14283817146327,414.1705578644449,414.392900690083,413.67901328955924,412.3041157511378
2065-10-01,471.96765665132415,435.7335021612456,431.35178333379554,570.1769512711886,510.3452593184285,485.65288769905965,413.0568446285064,418.5405637903532,424.1030978075605,416.60925480473435,415.02446735433296,418.411791871509,418.8186781909941,413.0568446285064,413.45115369590604,414.6934134397623,403.2885196929054,407.2877940367447,406.000433120381,407.1746725346902,406.0431440888665,405.7718998999038,411.8624806790793,402.1704253460724,412.9280797519733,406.43509151705564,410.3716946847803,414.2041818027731,413.237855780508,408.4426322107845,414.7283098334333,414.67973832667195,414.73496060072,415.00467972785646,414.3746725818979,412.6486305891065
2066-10-01,473.4252139584279,437.8611292750117,432.99260988678896,573.2238030773,512.2153546400889,487.43689061064276,413.8186754313236,419.1936183944298,424.77715063399955,417.5759066576573,415.8926830107459,419.2918886249042,419.6533926068655,413.8186754313236,413.96001994055604,415.4119790854038,403.7891606541316,407.8360120119599,406.538035994881,407.8152190277434,406.6070070278069,406.06171976113285,412.57550751678156,402.7018595975275,413.6451080376154,407.16153579317063,410.9100517246732,414.91461706166035,413.8854891364732,409.10299996983133,415.5670528590822,415.3489533752201,415.4062385059413,415.7182304494983,415.2903341115533,413.09394730125877
2067-10-01,475.0057565159088,440.1457806073416,434.70570139435256,576.372195755341,514.322689625328,489.25407076021145,414.67301844111336,419.9679330619121,425.5738448904809,418.6330163005838,416.8421409133756,420.1874429979017,420.5803888931424,414.67301844111336,414.5551216280454,416.3257412012548,404.39245113237206,408.38434354760824,407.0970148087199,408.54542146615046,407.2528541471583,406.42265608022586,413.3429518386368,403.36360998665515,414.50734588382164,407.9887608379307,411.5781230254546,415.6252513168195,414.7913153880454,409.7610224963012,416.4380929468358,416.1137861089625,416.0767433210851,416.5339654923879,416.34745776282546,413.7568861151899
2068-10-01,476.4447020597592,442.3369500719447,436.2503538309726,579.2402270572147,516.3356780861789,490.8694254328444,415.4161285416377,420.6286247258704,426.16227554162754,419.5593823103757,417.6784141640742,420.85663529841094,421.35342242605157,415.4161285416377,415.0224116725243,417.21053771645427,404.8493771533707,408.8542873036054,407.60400179374176,409.2221450651369,407.9151263754137,406.6376594241434,413.980571473944,403.89028124015306,415.25420711897766,408.7769949838807,412.1367649499539,416.338191576165,415.58303040834454,410.281504161211,417.06121299915037,416.6806994071286,416.6342201725195,417.25030021748705,417.1799581494223,414.26369154030465
2069-10-01,477.7430359595078,444.44528361309983,437.6308124570636,581.9362485260074,518.2996546917157,492.27065745266964,416.04419318948976,421.0470655503112,426.71717373239824,420.3432978818411,418.2656381178028,421.4054084357705,422.00349937323483,416.04419318948976,415.34980927890285,417.88387313318736,405.2387058702087,409.19666304943706,407.9711355157999,409.7363736476403,408.46037652780893,406.77187141695,414.5265523402294,404.34176351685306,415.8068752461528,409.402977184817,412.57120818394725,416.93791411892573,416.1441817843086,410.6868363331463,417.6202803182552,417.16291867463787,417.18922640601005,417.8798509248133,418.01395283427394,414.75346103120836
2070-10-01,479.2108912507392,446.68720103315945,439.1845073485395,584.7587313323386,520.4742504022225,493.71874443614433,416.85259177427344,421.62871940789637,427.4350640668563,421.2509511681301,418.95127012042474,422.1202196364314,422.6813046075167,416.85259177427344,415.8611458077876,418.73515397811946,405.82257528492187,409.72550750457276,408.55423939110085,410.3231280738936,409.04689625881065,407.08098568940693,415.1678437466745,404.98106913833874,416.4596627305344,410.0455228739867,413.167356701442,417.75896332949867,416.91937154270715,411.187246164112,418.17889898543126,417.7685160314526,417.7154931178916,418.68753023018905,419.05071558593283,415.307239458952
2071-10-01,480.8568209147326,449.0682014473076,440.91690006265924,587.6298496608958,522.8428662364953,495.1607734612352,417.7619243648825,422.32497457606667,428.22176263879084,422.2257523045861,419.6176267232445,422.9117134670513,423.4714116091335,417.7619243648825,416.48951780601584,419.8429920242032,406.5977611811303,410.43170666329013,409.32228081920977,410.9974613267701,409.8538489571289,407.5089466985707,415.932992094224,405.7128983326774,417.1434096800106,410.6532267424541,413.9485591713804,418.7730604398719,417.8142749092497,411.8925585799965,418.9031148064988,418.58504725314396,418.26413842578387,419.49881984932483,420.2784006771056,415.93630061764514
2072-10-01,482.4097201783321,451.3343370026232,442.58172715334285,590.2296950559249,525.0373079189508,496.35256413101934,418.5430727513702,423.008823913345,428.8124035844594,423.1110515684205,420.1502590663732,423.45594909249365,424.00283669346857,418.5430727513702,416.9243484361808,420.80005846469237,407.3591943176711,410.90622659473127,409.9738803127261,411.472191932213,410.55426412930245,407.78443139080446,416.56414551460483,406.2567022546658,417.72161288079076,411.14373294308405,414.58212159210024,419.5913389732642,418.5677758555688,412.47178204729573,419.4999988156231,419.2790787144724,418.6765283702568,420.20978832903336,421.28431734271396,416.5293991154372
2073-10-01,483.8755993452457,453.49220678776055,444.177694076441,592.5653297456113,527.1159599846167,497.288373263318,419.29871378351237,423.55732575603963,429.3085842705926,423.91033948085334,420.578254524793,423.9756300722479,424.51365582446505,419.29871378351237,417.2347566397386,421.64850581278796,407.9271131372922,411.3033778940098,410.5696829709635,411.91162210188577,411.2051283679251,407.9610331359279,417.11937531908626,406.6994598322132,418.28740790308694,411.56468681281706,415.0979394671989,420.2017880765492,419.2304988747477,412.9629403966663,419.95010726914245,419.8258959002442,418.94270979224785,420.76379605965974,422.091228674577,416.9908343688804
2074-10-01,485.51689877763727,455.786566236149,445.9450688287719,594.9936431085489,529.3374452633999,498.21820778416594,420.0534406623883,424.2205688502221,429.8309276248169,424.84879327223433,421.12234084501017,424.5311648523052,425.1128613218833,420.0534406623883,417.66716782923334,422.54310775130455,408.6399254813595,411.82053622322763,411.30519862173867,412.4590572220174,411.86572445616804,408.37380877849245,417.7409852581198,407.3432043769832,418.84809443489974,412.13325418200264,415.679724974815,420.9996990514922,420.08516382998295,413.5558491859999,420.4849602622436,420.4066860113987,419.4198905651895,421.34533787466546,423.0324385436511,417.5341491231526
2075-10-01,487.2973738705938,458.2656175839887,447.8178072238699,597.494440883753,531.6989131039419,499.1200644004046,420.853416192782,425.1388041639683,430.4740032209708,425.9793974918895,421.67073735582,425.148312882117,425.80369092837265,420.853416192782,418.1910850961275,423.52219777747297,409.3725048089069,412.3790621183107,412.14513153213977,413.2286067974299,412.57201231805146,408.91549059658473,418.3943399037594,408.18917792445575,419.60844101631784,412.89510714636765,416.3467628504694,421.87705181886287,421.08132179947154,414.1614717619294,421.0365021245267,421.1001021517638,420.12710917952415,421.9275989962874,424.09792289173413,418.3048332361899
2076-10-01,488.94753711042097,460.66950070580094,449.5478112549611,599.7046254607814,533.8128594417998,499.8077579856698,421.5434484130698,425.917525130996,431.08330018980666,426.87829499011707,422.20042628945794,425.68150034529845,426.39574165828526,421.5434484130698,418.5559967429143,424.36308489066494,410.0843170031911,412.7516285650543,412.8162165883151,413.9606655951059,413.2585711334955,409.4333311972068,418.95930323663924,408.96549413518153,420.20605151971296,413.5102327059959,416.91543767867444,422.64247120969065,421.8409322069583,414.68373142374213,421.4787896976389,421.7668166136524,420.8001925830087,422.4324790715311,425.0267406817591,419.02919428425366
2077-10-01,490.4675160739721,463.0028277151094,451.14101893567175,601.6779757802975,535.7313576601102,500.2908266076476,422.2184911115131,426.57059948275173,431.6404746490631,427.52935281589924,422.6930638434269,426.07659873685697,426.9563971716519,422.2184911115131,418.8375492156856,425.0186882462226,410.68384911147234,413.0320681806026,413.45870294817166,414.57005620484153,413.86598519911024,409.8656280753645,419.4169884998293,409.7214548328492,420.7391273637883,413.8844027234384,417.424429781233,423.29328738790707,422.37839279807974,415.09082792817617,421.8060673207863,422.44119585282186,421.43633299790406,422.8131554878385,425.7672761328742,419.6195165704081
2078-10-01,492.1236140780717,465.51611354779817,452.83819696548414,603.7571230883892,537.7258785890793,500.82355320148935,422.98228291411294,427.240235285138,432.30989663686023,428.3238728051989,423.29150897915827,426.61107053054576,427.7247692239713,422.98228291411294,419.21279950661085,425.6854090741667,411.45850250846206,413.49705507102783,414.15364297296264,415.1951005884583,414.586964683293,410.4296722346891,419.9784411652196,410.50071589603823,421.38173611934945,414.39114482751967,418.10239238441056,423.9510005017476,423.04205639145823,415.7376203706302,422.33450553669064,423.2058420649708,422.1658627738719,423.4483640856689,426.6679708959331,420.44922896415284
2079-10-01,493.9252478809509,468.21410366606017,454.6428420330227,605.9260114893478,539.8422124852024,501.3731880433696,423.85084341330713,428.0917376325289,432.9867577524158,429.2389785548248,424.0615647335503,427.3808194019871,428.54575466794495,423.85084341330713,419.7230081050808,426.44196479164964,412.3485807955052,414.159764316504,415.01365192716,416.06123503465614,415.3545159902307,411.1989761373282,420.5533905236829,411.44335257317755,422.17676632678933,415.0413915852549,419.0016797129104,424.62210298963674,423.8306253865868,416.51412489939804,422.9736567587114,424.0432532366638,422.87848735429617,424.1941724263812,427.607584437775,421.313105439595
2080-10-01,495.574861772237,470.81626287556594,456.26807442907585,607.8597077775919,541.724179768742,501.70048972561244,424.52873590499183,428.81786547323753,433.51425124566157,429.98111167800863,424.7517442219256,428.03222316051244,429.3168485061377,424.52873590499183,420.1282780831522,427.0975248205883,413.0470956576267,414.67758378182134,415.6840747437862,416.8664631539641,416.000672421285,411.7954513607989,421.03338696059865,412.2429672743741,422.8819432237089,415.587703648289,419.804577601208,425.0782799380871,424.3973567853228,417.2233382151233,423.5236740358957,424.7918076728615,423.5217270284127,424.8154959777912,428.3026914229855,422.09213520276205
2081-10-01,497.07612958881316,473.32721740274394,457.7169775369356,609.5450508877321,543.304150565173,501.7774513884127,425.0072402845044,429.45157753754285,433.96478166902295,430.53084497585695,425.31757376463804,428.5602476581456,429.8415139807268,425.0072402845044,420.50039004352067,427.5033076674047,413.6578692544073,415.10745088269476,416.2763712171674,417.46957225136083,416.55320601597214,412.33816835279396,421.28292566620655,413.0167819656823,423.5810265537868,416.16084012153897,420.49972811582103,425.29821614795384,424.82460763359586,417.82808399903354,423.85477063408473,425.3685963777026,424.05517180698206,425.3792803208853,428.79953014974546,422.76908894971785
2082-10-01,498.6996421304745,476.00100564597676,459.23450141156974,611.3134773932937,544.9198500481242,501.84946037772386,425.6818198808284,430.10505230129246,434.5583412390056,431.130984585841,426.0353260830096,429.2414388701071,430.51986457377615,425.6818198808284,420.98301039881426,428.0004174200018,414.3061274175144,415.77445886218914,417.078360711764,418.2474282836275,417.3181445573965,413.00597404150176,421.6537552832071,413.8745550839285,424.31468017572445,416.83027747275037,421.30587880391397,425.65174460819105,425.37029760567174,418.5009433173591,424.33315544035185,426.05531977690526,424.7696806624399,426.06922248270587,429.4680922107453,423.547319221176
2083-10-01,500.44932642352035,478.8448162498257,460.83096045402846,613.1935059395908,546.5929995476247,501.94587494204023,426.3633614684003,430.87915552224194,435.22687833204446,431.8294575722228,426.88519129018204,429.9532489195828,431.24870428396207,426.3633614684003,421.62752651906357,428.7174619155401,415.14334257352857,416.60016095481643,418.04994707243895,419.0190892744739,418.13492864556235,413.7916137247844,422.1387597062263,414.94599029223383,425.1486345217592,417.5981838525756,422.1218421415821,426.1856712924059,426.0802383519141,419.27577862773194,424.95500378939033,426.8658193235363,425.6207516347375,426.8486303102791,430.26864157611635,424.5373142971859
2084-10-01,502.0491718956317,481.5913360613132,462.24839658626223,614.8026655168069,548.0158767453775,501.78479257996804,427.0078351387441,431.5101216108251,435.8008273949158,432.2881974097974,427.6223912295209,430.62741769311543,431.8900451758797,427.0078351387441,422.1480887357975,429.31308451195736,415.96063394389114,417.3705033438002,418.7775571006647,419.6691025166836,418.9187052793457,414.4377091265851,422.5293354697639,415.82602567685245,425.971483119182,418.21889524407413,422.82497638344523,426.5291268701079,426.6347610988843,419.92774310843896,425.48186415718146,427.59846176119436,426.2990610606269,427.5102841823289,430.906694018327,425.44414262754333
2085-10-01,503.49716159485513,484.2173821779876,463.4785012403151,616.1332543758069,549.1660310425575,501.3831618935763,427.56957028608105,432.0084866344843,436.28542072166493,432.55721126773204,428.3095075951649,431.21988805667297,432.52378956439935,427.56957028608105,422.6134909786225,429.6919258484815,416.6842087853611,418.0670072937046,419.3564411033659,420.16373131751334,419.6341144190216,414.955140517615,422.8904644181431,416.45456727610525,426.5629054737058,418.6285494745579,423.426923680453,426.7873853166702,427.09955365450185,420.56155931304284,425.88040780364156,428.15524940146815,426.750433338629,428.137334610194,431.319532227533,426.1330755631551
2086-10-01,505.06278542767194,486.9862881094923,464.77233763917286,617.5533022807558,550.4166901493525,500.9634962050697,428.2288755928802,432.55713894445637,436.81598044683517,433.0556077274972,429.0820077374913,431.94000668037023,433.3576450720424,428.2288755928802,423.31504134583975,430.19306616311286,417.45823771473187,419.008163433269,420.1364688094168,420.8060653141125,420.35755103092424,415.52721091502355,423.35762926352743,417.0843182968665,427.3805434121381,419.12089427694065,424.2041351283648,427.2371413765105,427.70370931191354,421.2877510689503,426.37638482273644,428.7286755989688,427.3588274310122,428.8873074884714,431.837286334679,426.83549103489497
2087-10-01,506.75607660247505,489.9036288728829,466.13578779776543,619.0711121394315,551.7594362846646,500.51176048307707,428.95329781414586,433.3350696045689,437.3348416744287,433.7446439594837,429.9223445995294,432.78170179101926,434.28032545676416,428.95329781414586,424.0796957556078,430.8982088396057,418.3683995590286,420.0927205777995,420.99440041512406,421.62829125524814,421.2941500441435,416.2404433648121,424.05885977662126,417.7423626779183,428.2371035196996,419.8297339592671,425.144771506868,427.7988961385079,428.5128040690089,422.1252091222539,426.96722274823617,429.32114370586135,428.02538467655785,429.77582992825717,432.5197500540744,427.5957689359326
2088-10-01,508.2943928355295,492.69512358281975,467.3102380017664,620.3421159468072,552.8925762599565,499.7837681817383,429.600069206176,433.9581435666406,437.78187552399186,434.37160172478696,430.6397423710417,433.6008173334085,434.97993612926496,429.600069206176,424.6956943985485,431.5242613517953,419.09783732427206,420.9906687698084,421.7683105963368,422.4102432077204,422.00169222782006,416.8454525829653,424.5631051136762,418.30974273528466,428.8872308416265,420.3457132949783,425.8942521617225,428.2290981369303,429.2198554722351,422.83545229602197,427.36031794195804,429.88555972771667,428.59350761017834,430.3842502487896,433.07492196895953,428.1173200133109
2089-10-01,509.67765741432305,495.3630292890305,468.2987844378978,621.3293516645825,553.7869644145505,498.78720523768334,430.22622436685606,434.43997550099937,438.11824371973034,434.81266920304444,431.2066192476952,434.23719485533127,435.55232264371864,430.22622436685606,425.21132338167183,432.0665644143638,419.7168500146894,421.7263050698377,422.4232298682281,422.997478163156,422.5527191100371,417.2561481085324,424.93481479816256,418.672821674298,429.48406799658113,420.7292782401444,426.39822684106696,428.52311701730497,429.88301835946504,423.50117954232456,427.58103503441936,430.27657423004257,429.1559708731246,430.9198705975183,433.5026628253845,428.62319114865676
2090-10-01,511.1653587798108,498.1669895342094,469.3685775099967,622.4266151308698,554.8062402128846,497.8271519950639,431.08460268479286,435.0067915258352,438.55082280333284,435.45861810068436,431.7568595914696,434.96838642646617,436.171124218522,431.08460268479286,425.7403182454823,432.74769459707176,420.4570822336559,422.54185545130093,423.2076381844935,423.63759889440723,423.1709865303309,417.7939193015438,425.38783350396426,419.05356425851585,430.1999063391011,421.29907273021735,426.93529581569976,428.9313744579723,430.6652159568047,424.26144259783666,427.9215476270344,430.85964287983563,429.8095120136145,431.5669637724412,434.0646563508629,429.24082170874334
